id,iq,torque,current angle
-253.9014832431,947.5732356003,31.608986013979667,-15.0
-256.48967369409996,957.2324938633,31.954355308212612,-15.0
-259.07786414509997,966.8917521263,32.30019195679994,-15.0
-261.66605459609997,976.5510103893,32.64649595974164,-15.0
-272.85038199810003,983.8666927172,32.99391647622392,-15.5
-275.5227657591,993.5029972492,33.34188614406792,-15.5
-278.1951495201,1003.1393017812,33.69033722248591,-15.5
-280.8675332811,1012.7756063132,34.039269711477914,-15.5
-292.4512345038,1019.8986593499,34.3891030600575,-16.0
-295.2076080618,1029.5112763089,34.73974718139166,-16.0
-297.9639816198,1039.1238932679,35.09088662287698,-16.0
-300.7203551778,1048.7365102269,35.44252138451347,-16.0
-312.7008945147,1055.6605281249,35.79473786468113,-16.5
-315.54104796170003,1065.2487254739,36.14812834702034,-16.5
