id,iq,torque,current angle
-309.72508749089997,1397.0795861601,15.466976425937665,-12.5
-311.8894836299,1406.8425462311,15.580354801086834,-12.5
-314.0538797689,1416.6055063021,15.693806643062112,-12.5
-316.21827590789997,1426.3684663730999,15.8073319518635,-12.5
-318.3826720469,1436.1314264441,15.920930727491001,-12.5
-320.5470681859,1445.8943865151,16.034602969944608,-12.5
-335.4020219613,1452.7857666168,16.148542577713904,-13.0
-337.6515325043,1462.5294672648,16.262568574150364,-13.0
-339.9010430473,1472.2731679128,16.37667077585227,-13.0
-342.15055359030004,1482.0168685608,16.4908491828196,-13.0
-344.4000641333,1491.7605692088,16.60510379505236,-13.0
-346.6495746763,1501.5042698568,16.71943461255056,-13.0
-348.8990852193,1511.2479705048,16.83384163531419,-13.0
-364.4082130479,1517.8694457444,16.948521219472987,-13.5
-366.7426666869,1527.5931449484,17.063295191695094,-13.5
-369.0771203259,1537.3168441524,17.178148084409127,-13.5
-371.4115739649,1547.0405433564001,17.293079897615087,-13.5
-373.7460276039,1556.7642425604001,17.408090631312966,-13.5
-376.0804812429,1566.4879417644001,17.52318028550277,-13.5
-378.4149348819,1576.2116409684002,17.6383488601845,-13.5
-394.5746117236,1582.5523295953,17.753759687212725,-14.0
-396.99383067959997,1592.2552868583,17.869307916152348,-14.0
-399.4130496356,1601.9582441213001,17.984937756770403,-14.0
-401.8322685916,1611.6612013843,18.100649209066876,-14.0
-404.2514875476,1621.3641586473,18.21644227304178,-14.0
-406.6707065036,1631.0671159103001,18.332316948695105,-14.0
-409.0899254596,1640.7700731733,18.44827323602686,-14.0
-425.8963869741,1646.8191363204,18.56440019811248,-14.5
-428.4001870151,1656.5006127244,18.68074833665318,-14.5
-430.9039870561,1666.1820891284,18.797180753199143,-14.5
-433.40778709709997,1675.8635655324001,18.913697447750348,-14.5
-435.9115871381,1685.5450419364,19.0302984203068,-14.5
-438.4153871791,1695.2265183404,19.1469836708685,-14.5
-440.9191872201,1704.9079947444,19.263753199435445,-14.5
-443.4229872611,1714.5894711484,19.380607006007647,-14.5
