0.25,0.03151092797302655,0.0003851263661950744
0.5,0.03216775839063153,0.000407716944865006
0.75,0.03188914110043338,0.0004438032579794454
1,0.03098222402486343,0.0004670397393749975
1.25,0.03093298661303126,0.0004393960079411454
1.5,0.03179017366751314,0.0003675470781547979
1.75,0.03184189180948691,0.0002937391137984898
2,0.03058835473322345,0.0002425444753700871
2.25,0.02990241532384358,0.0002070922771181921
2.5,0.03089844768203503,0.0001908183477087399
2.75,0.03171841348150181,0.000231138641657793
3,0.03051933377514666,0.0003624216991472647
3.25,0.0289156733853108,0.0005842245404186101
3.5,0.0295806471604274,0.0009095259512082153
3.75,0.03152121244791106,0.001438173181444843
4,0.03128209831793578,0.002326614662080545
4.25,0.02869892157393079,0.003659114370448324
4.5,0.02742437028830626,0.00540888316129947
4.75,0.02862763247071307,0.00761545886870109
5,0.02836033100441956,0.01061291901424439
5.25,0.02380138351567308,0.01500767655038916
5.5,0.01819332744580371,0.02136974912630497
5.75,0.01513990048523174,0.02996544456657924
6,0.01079407855640897,0.04081418069090231
6.25,-0.002253260513791578,0.05389471421032673
6.5,-0.02419301642139853,0.06905386816163164
6.75,-0.04815018297348368,0.08553215783079839
7,-0.07260714091614245,0.1016571679883566
7.25,-0.1059087922007458,0.1153417389109205
7.5,-0.153017330004955,0.1252682369245655
7.75,-0.2040749902685026,0.1317542150919386
8,-0.2452599052404602,0.136318301100008
8.25,-0.278766529444707,0.1401101325980844
8.5,-0.3213986628065795,0.1426118432000322
8.75,-0.380729864633765,0.1419975152585432
9,-0.442303535083748,0.1370089049807356
9.25,-0.4873748424269558,0.1285759819573036
9.5,-0.5166549528831533,0.1194733489091948
9.75,-0.5468029009606413,0.1122233599739852
10,-0.5862546192659099,0.1072809099314857
10.25,-0.6257359589818982,0.1032106686286691
10.5,-0.6547413604924065,0.09840721204598796
10.75,-0.6768905635543214,0.09239662155752124
11,-0.7019922133852636,0.08559203924091999
11.25,-0.7298452969967619,0.0783433667688256
11.5,-0.7516050788272654,0.07068962526255176
11.75,-0.7649176919545481,0.06287422301497869
12,-0.7778857041416259,0.05550599561250134
12.25,-0.7963108082145953,0.04892419684470126
12.5,-0.8153129259021625,0.04274056186391247
12.75,-0.8280921288021395,0.03645052050414569
13,-0.8367836344923372,0.0304220802995759
13.25,-0.8482036713953375,0.02581650814504663
13.5,-0.8624738480338683,0.02333357930202388
13.75,-0.8732653024328994,0.02232999713910091
14,-0.8784774680615803,0.02147051886765334
14.25,-0.8833225190818806,0.02009813630495515
14.5,-0.8910372518916643,0.01863948991794436
14.75,-0.8969478013664823,0.01772604443610824
15,-0.8957464347706428,0.01735505554075482
15.25,-0.8899894203428805,0.01713821582503761
15.5,-0.8859854898132989,0.01707694215153216
15.75,-0.8839108419888975,0.01768383745184039
16,-0.878151072008297,0.01933829500587858
16.25,-0.8670245339623535,0.02182932984407155
16.5,-0.8559805121577903,0.02465406179133423
16.75,-0.849221104284278,0.02755876532855048
17,-0.8433489740328354,0.03060584976501999
17.25,-0.8330971095733589,0.03381798791193606
17.5,-0.8198227560512807,0.03695831667138456
17.75,-0.8094609401520384,0.03966770291687548
18,-0.8036177346552681,0.0416989523047039
18.25,-0.7978040878071335,0.04302159852023619
18.5,-0.788821059184957,0.04381905510595653
18.75,-0.7791623890908074,0.04439059475460024
19,-0.7720801424084989,0.04491024308026805
19.25,-0.7660131398738883,0.04521300778790911
19.5,-0.757165767662256,0.04493532211327626
19.75,-0.7453636963115279,0.04396535057103775
20,-0.7335873267172804,0.04265935928210502
20.25,-0.7224684215813713,0.04147786846761284
20.5,-0.709007845008969,0.04046992161542117
20.75,-0.6914776364968397,0.03929840004574552
21,-0.6726671103254661,0.03779625704487882
21.25,-0.6567814736709534,0.03632800208430598
21.5,-0.6450526617178166,0.03551134977337511
21.75,-0.6357992327058574,0.03570441409467041
22,-0.6270439717718273,0.03688320354032549
22.25,-0.6173501339703319,0.03891860666581218
22.5,-0.6056445458510114,0.04178431846818527
22.75,-0.5925132032973853,0.04548732143052653
23,-0.5807002011809302,0.04995703653740407
23.25,-0.5717467377215189,0.05510303480505192
23.5,-0.5626237218613971,0.0609775038437599
23.75,-0.548675272832124,0.06793100738924537
24,-0.5299659979013791,0.07665594142087055
24.25,-0.5108009559339853,0.08779205836017613
24.5,-0.491106606428998,0.1008388439710418
24.75,-0.4624144654226215,0.1130381161993567
25,-0.4173768487293132,0.1197676151163263
25.25,-0.3621137334972528,0.1171387163179778
25.5,-0.3136513927371278,0.105080767385751
25.75,-0.2833274664187537,0.08793033503961313
26,-0.266543759819862,0.07151632831208576
26.25,-0.2513856323558513,0.05922730241964522
26.5,-0.2337013431547548,0.05060985511993844
26.75,-0.2191024919646991,0.04334183221493104
27,-0.2119160133499638,0.03605726826438806
27.25,-0.2083435214738374,0.02921175738944246
27.5,-0.202461822675048,0.02383258373827457
27.75,-0.1943891746530102,0.02015491456599405
28,-0.1885891317015028,0.01757710075298005
28.25,-0.1863757708213295,0.01544709063101805
28.5,-0.1844877337040744,0.01348884252712403
28.75,-0.1807902144192818,0.01160156539248223
29,-0.1773387641794331,0.009639391820645209
29.25,-0.1764869440653862,0.007516325082862399
29.5,-0.1770365269164333,0.005321580414961598
29.75,-0.176450228986969,0.003154797959703977
30,-0.1748777146900076,0.0009213038506736687
30.25,-0.1744206336531402,-0.001560020790769558
30.5,-0.1754904537763911,-0.004265015947088994
30.75,-0.1765702439059335,-0.006931574452112932
31,-0.1772875485043046,-0.009381524658488382
31.25,-0.1790695314739626,-0.01177246780235469
31.5,-0.1823370867473805,-0.01440985668818324
31.75,-0.1855830041474338,-0.01733787029998403
32,-0.1883225382408533,-0.02027259886727607
32.25,-0.1926069248794291,-0.02305136723026992
32.5,-0.1997871030843429,-0.02609290555189362
32.75,-0.2078265982110361,-0.03025579687581986
33,-0.2145703871494481,-0.03615865684566125
33.25,-0.2223733267859377,-0.04371482327869176
33.5,-0.2358799595041966,-0.05245215656148142
33.75,-0.2552421688604332,-0.06224645232108475
34,-0.2757131259394786,-0.07348928102342081
34.25,-0.2959267389575568,-0.08625394014202638
34.5,-0.32276860609795,-0.09920506718564973
34.75,-0.3635284603027935,-0.109488127401997
35,-0.4142691683622537,-0.114020802020225
35.25,-0.4606545359440685,-0.1113038679478281
35.5,-0.4917270831298212,-0.1023736137245072
35.75,-0.5097709627518909,-0.09022363674466542
36,-0.5247675314249991,-0.07817930371733883
36.25,-0.5420655115849374,-0.06834819219991344
36.5,-0.5588559845886049,-0.06105584936981996
36.75,-0.5712634668295341,-0.05541476779960521
37,-0.5804450632411529,-0.05042000430629749
37.25,-0.5903460787336423,-0.0457119873751557
37.5,-0.602357114307249,-0.04156629135173007
37.75,-0.6146273687309516,-0.03838924146153971
38,-0.6255389488878356,-0.03633480472645558
38.25,-0.6357149472196867,-0.03532627679197945
38.5,-0.6467260684091969,-0.03523755624047263
38.75,-0.6593885342021569,-0.03591192939585915
39,-0.6736403136652969,-0.03706634792261239
39.25,-0.6890222229757084,-0.03835175806527218
39.5,-0.7047712666689607,-0.03959683233169556
39.75,-0.7199424591894975,-0.04093435813518295
40,-0.7337413608907989,-0.04258974411122362
40.25,-0.7455949165329047,-0.0445103185283778
40.5,-0.7552015630868626,-0.0462246278009899
40.75,-0.7630769920077234,-0.04710204179601228
41,-0.7707088599685218,-0.04679638543800364
41.25,-0.7792296731791776,-0.04548584799485167
41.5,-0.7880361155633714,-0.04369529021093627
41.75,-0.795810671274905,-0.04185563936586619
42,-0.8029204970636691,-0.04000985175072598
42.25,-0.8113006825173059,-0.03793940169536868
42.5,-0.8214155063786519,-0.03552881317204353
42.75,-0.8310612806956199,-0.03291255218678722
43,-0.8385885567484859,-0.03025467916797183
43.25,-0.8458592018906761,-0.02754446854612694
43.5,-0.8557589453993105,-0.02477945469955955
43.75,-0.8674342743397315,-0.02228161259015569
44,-0.876679080851145,-0.02056165650893926
44.25,-0.8813673869560148,-0.01973490510429139
44.5,-0.8838353256770288,-0.01925599231478891
44.75,-0.8867297613822586,-0.01848369970833957
45,-0.8890839182173649,-0.01748446811673589
45.25,-0.8886668499102473,-0.01704122137032645
45.5,-0.8860856105694063,-0.01778628541397373
45.75,-0.8833350909397748,-0.01950942495857522
46,-0.8793703581535617,-0.02147023218789008
46.25,-0.8710061156514982,-0.02327804307082757
46.5,-0.8585142519257822,-0.02528740370746622
46.75,-0.8463577317911067,-0.02818460742944417
47,-0.8366912618486999,-0.03238203169091442
47.25,-0.8258020509961793,-0.03782056926455698
47.5,-0.8100100037698744,-0.04413843160532097
47.75,-0.7920108001801085,-0.05089123944484651
48,-0.7767948583589401,-0.05770826423614475
48.25,-0.7629636563125196,-0.06436185067513367
48.5,-0.743972337654598,-0.07067115312190925
48.75,-0.7186854875520918,-0.07637500789773587
49,-0.6945682379393369,-0.08135368990327481
49.25,-0.6768454963486822,-0.08615829914678699
49.5,-0.6592947628565328,-0.09204929532238848
49.75,-0.6315455347728196,-0.09998832734154144
50,-0.5930717734366662,-0.1094437444587797
50.25,-0.5531483697309355,-0.1185686636034045
50.5,-0.5168027893324071,-0.1258666863811424
50.75,-0.4779822214671738,-0.1314729092190663
51,-0.4300171180992006,-0.1364781234787034
51.25,-0.3769752345913361,-0.1412029369709669
51.5,-0.3283963989386832,-0.1446502567902065
51.75,-0.2855564164028004,-0.1456186859226422
52,-0.2401984919030275,-0.1436317030887412
52.25,-0.1875737977987088,-0.1383526849362455
52.5,-0.1345291546296612,-0.1287544571227546
52.75,-0.09163151184300951,-0.1139827853886301
53,-0.06159192911634753,-0.09530017493262612
53.25,-0.03941702635194087,-0.07635360036692962
53.5,-0.02095744347568967,-0.06070172019096747
53.75,-0.006223080141381344,-0.04910124655494774
54,0.004780595903955948,-0.03963096799337747
54.25,0.01415194486312383,-0.03037378375303186
54.5,0.0225706557439898,-0.02143864174280454
54.75,0.02757067468571444,-0.0142735238896747
55,0.02776593159613401,-0.009656551819569956
55.25,0.02623374399738323,-0.006945563507320271
55.5,0.02698486710351313,-0.005064937556500065
55.75,0.02974549929496446,-0.003561210391219875
56,0.03114617152769909,-0.002510872419700634
56.25,0.03018026794807247,-0.001872243932906197
56.5,0.02935630414260923,-0.001360444488820683
56.75,0.03036202235297313,-0.0008323018037364353
57,0.03162521001102372,-0.0004273665386809041
57.25,0.03131382894877435,-0.0002688008291504687
57.5,0.03034046553316495,-0.0002513375498600148
57.75,0.03058012884444854,-0.0002176280210986682
58,0.03172852622284838,-0.0001797393466459808
58.25,0.03203574137418505,-0.0002372692520066597
58.5,0.03130650561756346,-0.0003724506024307284
58.75,0.03104764241349616,-0.0004637062350644336
59,0.03182727848092378,-0.0004648879467000686
