Length,B.n,time,angle_value
1.2847725116258797,-0.6046014269957166,0.023208333333333334,139.5
1.2870791050040231,-0.6093910526375377,0.02325,139.75
1.2893856983821665,-0.614076262259643,0.023291666666666665,140.0
1.29169229176031,-0.6186562530754833,0.02333333333333333,140.25
1.2939988851384534,-0.6231302403272105,0.023375,140.5
1.2963054785165968,-0.6274974574201407,0.023416666666666665,140.75
1.2986120718947403,-0.6317571560541076,0.02345833333333333,141.0
1.3009186652728837,-0.6359086063516796,0.0235,141.25
1.3032252586510271,-0.6399510969832195,0.023541666666666666,141.5
1.3055318520291705,-0.6438839352887686,0.02358333333333333,141.75
1.3078384454073138,-0.6477064473967293,0.023625,142.0
1.3101450387854572,-0.6514179783393311,0.023666666666666666,142.25
1.3124516321636006,-0.655017892164853,0.02370833333333333,142.5
1.314758225541744,-0.6585055720465937,0.02375,142.75
1.3170648189198875,-0.66188042038856,0.023791666666666666,143.0
1.319371412298031,-0.6651418589278627,0.02383333333333333,143.25
1.3216780056761743,-0.668289328833798,0.023875,143.5
1.3239845990543178,-0.6713222908036,0.023916666666666666,143.75
1.3262911924324612,-0.6742402251548496,0.02395833333333333,144.0
1.3285977858106046,-0.677042631914517,0.024,144.25
1.330904379188748,-0.679729030904631,0.024041666666666666,144.5
1.3332109725668915,-0.6822989618245539,0.02408333333333333,144.75
1.335517565945035,-0.684751984329853,0.024125,145.0
1.337824159323178,-0.6870876781077498,0.024166666666666666,145.25
1.3401307527013215,-0.6893056429491402,0.02420833333333333,145.5
1.342437346079465,-0.6914054988171663,0.02425,145.75
1.3447439394576084,-0.6933868859123352,0.024291666666666666,146.0
1.3470505328357518,-0.6952494647341684,0.024333333333333332,146.25
1.3493571262138953,-0.6969929161393735,0.024375,146.5
1.3516637195920387,-0.6986169413965274,0.024416666666666666,146.75
1.353970312970182,-0.700121262237263,0.024458333333333332,147.0
1.3562769063483255,-0.7015056209039483,0.024499999999999997,147.25
1.358583499726469,-0.7027697801938525,0.024541666666666666,147.5
1.3608900931046124,-0.7039135234997892,0.024583333333333332,147.75
1.3631966864827558,-0.7049366548472309,0.024624999999999998,148.0
1.365503279860899,-0.7058389989278885,0.024666666666666667,148.25
1.3678098732390425,-0.7066204011297488,0.024708333333333332,148.5
1.370116466617186,-0.7072807275635671,0.024749999999999998,148.75
1.3724230599953293,-0.7078198650858086,0.024791666666666667,149.0
1.3747296533734727,-0.7082377213180342,0.024833333333333332,149.25
1.3770362467516162,-0.70853422466273,0.024874999999999998,149.5
1.3793428401297596,-0.7087093243155739,0.024916666666666667,149.75
1.381649433507903,-0.7087629902741418,0.024958333333333332,150.0
1.3839560268860465,-0.7086952133430482,0.024999999999999998,150.25
1.38626262026419,-0.708506005135521,0.025041666666666667,150.5
1.3885692136423333,-0.7081953980714127,0.025083333333333332,150.75
1.3908758070204768,-0.7077634453716448,0.025124999999999998,151.0
1.39318240039862,-0.7072102210490887,0.025166666666666667,151.25
1.3954889937767634,-0.706535819895884,0.025208333333333333,151.5
1.3977955871549068,-0.7057403574671964,0.025249999999999998,151.75
1.4001021805330502,-0.7048239700614182,0.025291666666666667,152.0
1.4024087739111937,-0.7037868146968136,0.025333333333333333,152.25
1.404715367289337,-0.702629069084615,0.025374999999999998,152.5
1.4070219606674805,-0.7013509315985731,0.025416666666666667,152.75
1.409328554045624,-0.6999526212409664,0.025458333333333333,153.0
1.4116351474237674,-0.698434377605076,0.0255,153.25
1.4139417408019108,-0.696796460834133,0.025541666666666667,153.5
1.4162483341800542,-0.6950391515767439,0.025583333333333333,153.75
1.4185549275581977,-0.6931627509388035,0.025625,154.0
1.4208615209363409,-0.6911675804319013,0.025666666666666667,154.25
1.4231681143144843,-0.6890539819182326,0.025708333333333333,154.5
1.4254747076926277,-0.6868223175520217,0.02575,154.75
1.4277813010707712,-0.6844729697174694,0.025791666666666664,155.0
1.4300878944489146,-0.6820063409632323,0.025833333333333333,155.25
1.432394487827058,-0.6794228539334496,0.025875,155.5
1.4347010812052015,-0.6767229512953236,0.025916666666666664,155.75
1.4370076745833449,-0.6739070956632724,0.025958333333333333,156.0
1.4393142679614883,-0.6709757695196626,0.026,156.25
1.4416208613396317,-0.6679294751321384,0.026041666666666664,156.5
1.4439274547177752,-0.6647687344675605,0.026083333333333333,156.75
1.4462340480959186,-0.6614940891025703,0.026125,157.0
1.4485406414740618,-0.6581061001307935,0.026166666666666664,157.25
1.4508472348522052,-0.6546053480666986,0.026208333333333333,157.5
1.4531538282303487,-0.6509924327461302,0.02625,157.75
1.455460421608492,-0.6472679732235286,0.026291666666666665,158.0
1.4577670149866355,-0.6434326076658601,0.026333333333333334,158.25
1.460073608364779,-0.639486993243268,0.026375,158.5
1.4623802017429224,-0.6354318060164715,0.026416666666666665,158.75
1.4646867951210658,-0.6312677408209264,0.026458333333333334,159.0
1.4669933884992092,-0.6269955111477665,0.0265,159.25
1.4692999818773527,-0.6226158490215533,0.026541666666666665,159.5
1.471606575255496,-0.6181295048748454,0.026583333333333334,159.75
1.4739131686336395,-0.6135372474196165,0.026625,160.0
1.476219762011783,-0.6088398635155405,0.026666666666666665,160.25
1.4785263553899262,-0.6040381580351677,0.026708333333333334,160.5
1.4808329487680696,-0.599132953726012,0.02675,160.75
1.483139542146213,-0.5941250910695807,0.026791666666666665,161.0
1.4854461355243564,-0.5890154281373586,0.026833333333333334,161.25
1.4877527289024999,-0.5838048404437851,0.026875,161.5
1.4900593222806433,-0.578494220796237,0.026916666666666665,161.75
1.4923659156587867,-0.5730844791420519,0.026958333333333334,162.0
1.4946725090369302,-0.5675765424126127,0.027,162.25
1.4969791024150736,-0.5619713543645232,0.027041666666666665,162.5
1.499285695793217,-0.5562698754178996,0.02708333333333333,162.75
1.5015922891713605,-0.5504730824918083,0.027125,163.0
1.5038988825495039,-0.5445819688368753,0.027166666666666665,163.25
1.506205475927647,-0.5385975438650977,0.02720833333333333,163.5
1.5085120693057905,-0.5325208329768866,0.02725,163.75
1.510818662683934,-0.5263528773853697,0.027291666666666665,164.0
1.5131252560620774,-0.5200947339379848,0.02733333333333333,164.25
1.5154318494402208,-0.5137474749353946,0.027375,164.5
1.5177384428183642,-0.5073121879477533,0.027416666666666666,164.75
1.5200450361965077,-0.5007899756283577,0.02745833333333333,165.0
1.522351629574651,-0.4941819555247118,0.0275,165.25
1.5246582229527945,-0.48748925988704256,0.027541666666666666,165.5
1.526964816330938,-0.48071303547429317,0.02758333333333333,165.75
1.5292714097090814,-0.47385444335763266,0.027625,166.0
1.5315780030872248,-0.46691465872151233,0.027666666666666666,166.25
