id,iq,torque,current angle
-27.5238334494,630.3994278296,6.987655351302793,-2.5
-27.960027323400002,640.3899100456,7.098595549085103,-2.5
-28.3962211974,650.3803922615999,7.209542012398814,-2.5
-28.8324150714,660.3708744776,7.320494741243931,-2.5
-29.2686089454,670.3613566936,7.431453735620449,-2.5
-29.7048028194,680.3518389096,7.542418995528371,-2.5
-30.1409966934,690.3423211255999,7.653390520967696,-2.5
-30.577190567400002,700.3328033416,7.7643683119384255,-2.5
-31.0133844414,710.3232855576,7.875352368440556,-2.5
-31.4495783154,720.3137677735999,7.986342690474091,-2.5
-31.8857721894,730.3042499896,8.097339278039028,-2.5
-32.3219660634,740.2947322056,8.20834213113537,-2.5
-39.304303106199995,749.9707806348,8.319394054567507,-3.0
-39.8276626682,759.9570759828,8.430457529568484,-3.0
-40.3510222302,769.9433713308,8.541528519006809,-3.0
-40.8743817922,779.9296666788,8.652607022882476,-3.0
-41.3977413542,789.9159620268,8.763693041195488,-3.0
-41.9211009162,799.9022573748,8.874786573945844,-3.0
-42.4444604782,809.8885527228,8.985887621133546,-3.0
-42.967820040199996,819.8748480708,9.096996182758593,-3.0
-43.4911796022,829.8611434188,9.20811225882098,-3.0
-44.0145391642,839.8474387668,9.319235849320716,-3.0
-44.5378987262,849.8337341148,9.430366954257796,-3.0
-45.0612582882,859.8200294628,9.54150557363222,-3.0
-45.5846178502,869.8063248108,9.65265170744399,-3.0
-53.7837632995,879.3567573903999,9.7638205414041,-3.5
-54.3942486945,889.3381053744,9.875037413246147,-3.5
-55.0047340895,899.3194533584,9.986263046142525,-3.5
-55.615219484499995,909.3008013424,10.097497440093226,-3.5
-56.2257048795,919.2821493263999,10.208740595098257,-3.5
-56.8361902745,929.2634973104,10.319992511157617,-3.5
-57.446675669499996,939.2448452944,10.431253188271299,-3.5
-58.0571610645,949.2261932783999,10.542522626439311,-3.5
-58.6676464595,959.2075412624,10.653800825661648,-3.5
-59.278131854499996,969.1888892464,10.765087785938313,-3.5
-59.8886172495,979.1702372304,10.876383507269306,-3.5
-60.4991026445,989.1515852143999,10.987687989654624,-3.5
-61.1095880395,999.1329331984,11.09900123309427,-3.5
-61.7200734345,1009.1142811824,11.210323237588241,-3.5
-71.2213596477,1018.5128953563,11.321689940539022,-4.0
-71.9189243847,1028.4885358592999,11.433093944657829,-4.0
-72.6164891217,1038.4641763623,11.544507953779242,-4.0
-73.3140538587,1048.4398168653,11.65593196790326,-4.0
-74.0116185957,1058.4154573683,11.767365987029885,-4.0
-74.70918333270001,1068.3910978713,11.878810011159116,-4.0
-75.4067480697,1078.3667383743,11.990264040290956,-4.0
-76.10431280670001,1088.3423788773,12.101728074425399,-4.0
-76.8018775437,1098.3180193803,12.21320211356245,-4.0
-77.4994422807,1108.2936598833,12.324686157702102,-4.0
-78.1970070177,1118.2693003862998,12.436180206844362,-4.0
-78.8945717547,1128.2449408892999,12.547684260989229,-4.0
-79.5921364917,1138.2205813923,12.659198320136703,-4.0
-80.2897012287,1148.1962218953,12.770722384286783,-4.0
-91.0910101077,1157.4210244257001,12.882311835211969,-4.5
-91.87560106469999,1167.3901977627,12.993929041118792,-4.5
-92.6601920217,1177.3593710997,13.105557492928881,-4.5
-93.44478297869999,1187.3285444367,13.217197190642237,-4.5
-94.2293739357,1197.2977177737,13.328848134258863,-4.5
-95.01396489269999,1207.2668911107,13.440510323778751,-4.5
-95.7985558497,1217.2360644477,13.55218375920191,-4.5
-96.5831468067,1227.2052377847,13.663868440528331,-4.5
-97.36773776369999,1237.1744111217001,13.775564367758022,-4.5
-98.1523287207,1247.1435844587,13.887271540890977,-4.5
-98.93691967769999,1257.1127577957,13.9989899599272,-4.5
-99.7215106347,1267.0819311327,14.11071962486669,-4.5
-100.50610159169999,1277.0511044697,14.222460535709448,-4.5
-101.2906925487,1287.0202778067,14.33421269245547,-4.5
-113.3896212527,1296.0493022281,14.44604638488226,-5.0
-114.2611786797,1306.0112492091,14.557902690199057,-5.0
