Length,B.n,time
0.4128802146876705,-0.7976469962235592,0.007458333333333333
0.41518680806581393,-0.7989908441366428,0.0075
0.41749340144395736,-0.7985328454934476,0.007541666666666666
0.41979999482210073,-0.7971796581010295,0.007583333333333333
0.42210658820024416,-0.7956983813659612,0.007625
0.4244131815783876,-0.7928837026100634,0.007666666666666666
0.42671977495653096,-0.7869952538145696,0.007708333333333333
0.4290263683346744,-0.7788722458556283,0.00775
0.4313329617128178,-0.7715845828924107,0.007791666666666666
0.4336395550909612,-0.7663514819057654,0.007833333333333333
0.4359461484691046,-0.7608692546532888,0.007875
0.43825274184724805,-0.7530653934797332,0.007916666666666666
0.4405593352253914,-0.7444699177626927,0.007958333333333333
0.44286592860353485,-0.7374015427312498,0.008
0.4451725219816783,-0.7302813218679742,0.008041666666666666
0.44747911535982166,-0.7193453672947189,0.008083333333333333
0.4497857087379651,-0.704949907297373,0.008125
0.4520923021161085,-0.6920441252178747,0.008166666666666666
0.4543988954942519,-0.6825185272623449,0.008208333333333333
0.4567054888723953,-0.6706695731296928,0.00825
0.45901208225053874,-0.6497717568397209,0.008291666666666666
0.4613186756286821,-0.6208525460853025,0.008333333333333333
0.46362526900682555,-0.5903702503134968,0.008375
0.465931862384969,-0.559929865266981,0.008416666666666666
0.46823845576311235,-0.5237605573219325,0.008458333333333333
0.4705450491412558,-0.4781796633642269,0.008499999999999999
0.4728516425193992,-0.4286066274749552,0.008541666666666666
0.4751582358975426,-0.3828796115527137,0.008583333333333333
0.477464829275686,-0.3404331134914002,0.008624999999999999
0.47977142265382944,-0.2935863075735831,0.008666666666666666
0.4820780160319728,-0.2393935655903864,0.008708333333333334
0.48438460941011624,-0.1851173475023671,0.008749999999999999
0.48669120278825967,-0.1400511834925307,0.008791666666666666
0.48899779616640304,-0.1056910461998595,0.008833333333333334
0.49130438954454647,-0.07680274121653963,0.008875
0.4936109829226899,-0.04937857360298568,0.008916666666666666
0.4959175763008333,-0.02376212732593016,0.008958333333333334
0.4982241696789767,-0.001347261791431945,0.009
0.5005307630571201,0.01744008175151484,0.009041666666666667
0.5028373564352635,0.03136313439505559,0.009083333333333334
0.5051439498134069,0.03832894346299742,0.009125
0.5074505431915504,0.03902487260898963,0.009166666666666667
0.5097571365696938,0.03817147733979812,0.009208333333333332
0.5120637299478372,0.0399084725784185,0.00925
0.5143703233259805,0.04339972987317826,0.009291666666666667
0.516676916704124,0.04513740555955237,0.009333333333333332
0.5189835100822674,0.04439656258933927,0.009375
0.5212901034604108,0.04380013826301763,0.009416666666666667
0.5235966968385543,0.04491447052631868,0.009458333333333332
0.5259032902166977,0.04617277641943527,0.0095
0.528209883594841,0.04591174629529003,0.009541666666666667
0.5305164769729844,0.04507504191298836,0.009583333333333333
0.5328230703511279,0.04539151878837192,0.009625
0.5351296637292713,0.04651596722481754,0.009666666666666667
0.5374362571074147,0.04683919622020111,0.009708333333333333
0.5397428504855581,0.0462319694070453,0.00975
0.5420494438637015,0.04607656595960435,0.009791666666666666
0.5443560372418449,0.04685003075643528,0.009833333333333333
0.5466626306199883,0.04744403263750329,0.009875
0.5489692239981318,0.04710468256329905,0.009916666666666666
0.5512758173762752,0.04654900184607613,0.009958333333333333
0.5535824107544186,0.04660572989761935,0.01
0.5558890041325619,0.04693789994110207,0.010041666666666666
0.5581955975107054,0.04685003997479963,0.010083333333333333
0.5605021908888488,0.04646845156221854,0.010125
0.5628087842669922,0.04631588388096988,0.010166666666666666
0.5651153776451356,0.04636853027579027,0.010208333333333333
0.5674219710232791,0.04632503794401601,0.01025
0.5697285644014224,0.04630154096499489,0.010291666666666666
0.5720351577795658,0.04649717179827413,0.010333333333333333
0.5743417511577092,0.04663109114379903,0.010374999999999999
0.5766483445358527,0.04650082739986087,0.010416666666666666
0.5789549379139961,0.04662144283109309,0.010458333333333333
0.5812615312921395,0.04737316796733995,0.010499999999999999
0.5835681246702829,0.04800632972772858,0.010541666666666666
0.5858747180484263,0.04777380445255999,0.010583333333333333
0.5881813114265697,0.04771248949459425,0.010624999999999999
0.5904879048047131,0.04940897791394103,0.010666666666666666
0.5927944981828566,0.0514059554919778,0.010708333333333334
0.595101091561,0.04858632785487504,0.01075
0.5974076849391434,0.03667455268360766,0.010791666666666666
0.5997142783172867,0.01680675866097424,0.010833333333333334
0.6020208716954302,-0.005199449231994282,0.010875
0.6043274650735736,-0.02323264042177122,0.010916666666666667
0.606634058451717,-0.03366416541694867,0.010958333333333334
0.6089406518298605,-0.03541227589846609,0.011
0.6112472452080039,-0.02982312530328144,0.011041666666666667
0.6135538385861472,-0.02021775813964974,0.011083333333333332
0.6158604319642906,-0.00880380448161336,0.011125
0.6181670253424341,0.006779858614308954,0.011166666666666667
0.6204736187205775,0.03132618369240936,0.011208333333333332
0.6227802120987209,0.06477543266731739,0.01125
0.6250868054768643,0.09920442959319703,0.011291666666666667
0.6273933988550077,0.1258792230380389,0.011333333333333332
0.6296999922331511,0.1444426923572876,0.011375
0.6320065856112945,0.1622244866022852,0.011416666666666667
0.634313178989438,0.1845560247287577,0.011458333333333333
0.6366197723675814,0.2088989794699975,0.0115
0.6389263657457248,0.229463559428141,0.011541666666666667
0.6412329591238681,0.2443596233797111,0.011583333333333333
0.6435395525020116,0.255544447967253,0.011625
0.645846145880155,0.2638161514521165,0.011666666666666665
0.6481527392582984,0.267640347441697,0.011708333333333333
0.6504593326364418,0.2669535543000181,0.01175
0.6527659260145853,0.2649231755955768,0.011791666666666666
0.6550725193927286,0.26459899824933,0.011833333333333333
0.657379112770872,0.2657936103454176,0.011875
0.6596857061490154,0.2667338204870001,0.011916666666666666
0.6619922995271589,0.2673839415841798,0.011958333333333333
0.6642988929053023,0.2694988929031273,0.012
0.6666054862834457,0.2742446470998075,0.012041666666666666
0.668912079661589,0.2814308874565294,0.012083333333333333
0.6712186730397325,0.290771506659825,0.012125
0.6735252664178759,0.3024302026399713,0.012166666666666666
0.6758318597960193,0.3163512631104226,0.012208333333333333
0.6781384531741628,0.3324412070157897,0.012249999999999999
0.6804450465523062,0.351939024692777,0.012291666666666666
0.6827516399304495,0.3780637044658428,0.012333333333333333
0.685058233308593,0.4152013787534867,0.012374999999999999
0.6873648266867364,0.4672739996590259,0.012416666666666666
0.6896714200648798,0.5347630790497878,0.012458333333333333
0.6919780134430232,0.6105365666997599,0.012499999999999999
0.6942846068211667,0.6792695184113317,0.012541666666666666
0.69659120019931,0.7255605636553651,0.012583333333333334
0.6988977935774534,0.7459873902915123,0.012624999999999999
0.7012043869555968,0.7518165404540778,0.012666666666666666
0.7035109803337403,0.7572845619899617,0.012708333333333334
0.7058175737118837,0.766186680056321,0.01275
0.7081241670900271,0.7724163358695831,0.012791666666666666
0.7104307604681704,0.7719391065542566,0.012833333333333334
0.7127373538463139,0.7690740815499117,0.012875
0.7150439472244573,0.7695956250568993,0.012916666666666667
0.7173505406026007,0.7724873539488313,0.012958333333333332
0.7196571339807442,0.7727465682825306,0.013
0.7219637273588876,0.7699511233121539,0.013041666666666667
0.7242703207370309,0.7690545936736375,0.013083333333333332
0.7265769141151743,0.77277883683665,0.013125
0.7288835074933178,0.7778103478871794,0.013166666666666667
0.7311901008714612,0.7801827083454846,0.013208333333333332
0.7334966942496046,0.7808250329536153,0.01325
0.735803287627748,0.7830412369559538,0.013291666666666667
0.7381098810058915,0.7869306224905819,0.013333333333333332
0.7404164743840348,0.7896648334798557,0.013375
0.7427230677621782,0.7901287663171747,0.013416666666666667
0.7450296611403217,0.7898466205046452,0.013458333333333333
0.7473362545184651,0.7894310795951996,0.0135
0.7496428478966085,0.7874584676967986,0.013541666666666665
0.7519494412747519,0.7837418633114963,0.013583333333333333
0.7542560346528953,0.7807350020803936,0.013625
0.7565626280310387,0.779917704047109,0.013666666666666666
0.7588692214091821,0.7791296272588948,0.013708333333333333
0.7611758147873255,0.7758946881641264,0.01375
0.763482408165469,0.7717918876116959,0.013791666666666666
0.7657890015436124,0.770640958703252,0.013833333333333333
0.7680955949217557,0.7730212123841389,0.013875
0.7704021882998991,0.7756715507067152,0.013916666666666666
0.7727087816780426,0.7766669851490984,0.013958333333333333
0.775015375056186,0.7782092138556391,0.014
0.7773219684343294,0.7828372562727987,0.014041666666666666
0.7796285618124729,0.7891864587864568,0.014083333333333333
0.7819351551906162,0.793695036717886,0.014124999999999999
0.7842417485687596,0.7951685630343697,0.014166666666666666
0.786548341946903,0.795293756306903,0.014208333333333333
0.7888549353250465,0.7952299872598265,0.014249999999999999
0.7911615287031899,0.7941255235919131,0.014291666666666666
0.7934681220813333,0.791237162357932,0.014333333333333333
0.7957747154594766,0.7873795053116358,0.014374999999999999
0.7980813088376201,0.7834587528560595,0.014416666666666666
0.8003879022157635,0.7792706619974973,0.014458333333333333
0.8026944955939069,0.7748750816008518,0.014499999999999999
0.8050010889720504,0.7717744711257525,0.014541666666666666
0.8073076823501938,0.7712263709642659,0.014583333333333334
0.8096142757283371,0.7722499317371496,0.014624999999999999
0.8119208691064805,0.7729561464956868,0.014666666666666666
0.814227462484624,0.7735047659093102,0.014708333333333334
0.8165340558627674,0.776067589517194,0.01475
0.8188406492409108,0.7816320818759985,0.014791666666666667
0.8211472426190543,0.788234413362095,0.014833333333333332
0.8234538359971976,0.7929626467336319,0.014875
0.825760429375341,0.7947773136838392,0.014916666666666667
0.8280670227534844,0.7947952565745319,0.014958333333333332
0.8303736161316279,0.7945862806719419,0.015
0.8326802095097713,0.7947961734266834,0.015041666666666667
0.8349868028879147,0.794777856178958,0.015083333333333332
0.837293396266058,0.7929628760132794,0.015125
0.8395999896442015,0.7882347542301019,0.015166666666666667
0.8419065830223449,0.7816305450785599,0.015208333333333332
0.8442131764004883,0.77606280329151,0.01525
0.8465197697786317,0.7735012377081361,0.015291666666666667
0.8488263631567752,0.772960652294099,0.015333333333333332
0.8511329565349185,0.772262395934934,0.015375
0.8534395499130619,0.7712409849276084,0.015416666666666665
0.8557461432912054,0.7717910277430451,0.015458333333333333
0.8580527366693488,0.774901277025858,0.0155
0.8603593300474922,0.7793098770877183,0.015541666666666665
0.8626659234256356,0.7835037758198931,0.015583333333333333
0.864972516803779,0.7874238041333982,0.015625
0.8672791101819224,0.7912841726597141,0.015666666666666666
0.8695857035600658,0.7941788610076492,0.01570833333333333
0.8718922969382092,0.7952825167048939,0.01575
0.8741988903163527,0.7953382617975958,0.015791666666666666
0.8765054836944961,0.7952139705434182,0.01583333333333333
0.8788120770726394,0.7937574763702366,0.015875
0.8811186704507828,0.7892657017715347,0.015916666666666666
0.8834252638289263,0.782917516491032,0.01595833333333333
0.8857318572070697,0.7782846353329845,0.016
